name,id,popularity,duration_ms,album,album_id,artist,artist_id,speechiness,valence,mode,liveness,key,danceability,loudness,acousticness,instrumentalness,energy,tempo
Oh Nanana,3ao5U0ksMLvgSoJqOpsgmv,62,217891,Oh Nanana,1VIDuD5VgyXatzCsOSmUbS,Bonde R300,5rhznZjKfSxtKVqB0JZtpC,0.53,0.614,0,0.0938,1,0.606,-2.431,0.0506,0.0,0.536,172.335
Abusadamente,7vgNGxchhqDQWjKjLPTPro,68,215937,Abusadamente,0KbY8slBvLSmMxeiSHxKEp,MC Gustta,1Rpp9XZ2UUDmW81JvQP1at,0.149,0.389,0,0.21,11,0.685,-3.536,0.812,0.0019,0.648,122.599
Troféu do Ano,7CtFr21TzdM4ntuBkwzpxg,62,189048,Troféu do Ano,14SzrvcMhk0JmTovgiei8e,Jerry Smith,6OpOg5HVCc8xVf7OVrd5Fk,0.143,0.848,1,0.0656,7,0.879,-2.122,0.127,0.0,0.626,160.047
O Grave Bater,1bUazU9SSOh02AdlOPeTvm,62,181894,O Grave Bater,45flnIWcOtLPij1pv65BTm,MC Kevinho,1mXAhKnZEdF6rotyyd4GBi,0.0565,0.793,0,0.055,11,0.91,-2.294,0.468,7.63e-05,0.741,95.008
Ritmo Mexicano,6ZR7rT7vfwtY0EqyLeyAaO,62,190354,Ritmo Mexicano,7p0dzxhHLqwgUIkMKkeuXO,Mc Gw,0f1IECbrVV952unZkzrsg2,0.0983,0.706,0,0.0906,10,0.687,-3.013,0.126,0.00839,0.872,179.991
Qual Bumbum Mais Bate,2AUvXXgYuNFJMCPdhxONfa,49,162011,Nós É Pika,6X8lNY6xfC7DEYrhwzCwtS,MC WM,14D0I0RYqvIorkPL2EWoQh,0.245,0.643,0,0.176,5,0.636,-2.504,0.291,0.000637,0.47,86.76
Papum,5tNnnptCfuLXLHnDqrL9ku,61,139980,Papum,4eiu7WQBepn2ALvWA9UdbM,MC Kevinho,1mXAhKnZEdF6rotyyd4GBi,0.174,0.782,1,0.0548,7,0.731,-5.109,0.286,0.0,0.752,129.717
Encaixa,7yYOMPwpV5CsK0cxoAZT6B,63,169350,Encaixa,1VpAtphzREZCxdmXBdmuCn,MC Kevinho,1mXAhKnZEdF6rotyyd4GBi,0.287,0.874,1,0.115,7,0.674,-4.63,0.354,0.0,0.789,163.896
Rabetania,1C13CY3BoB8imJBjV9E3jT,53,169665,Rabetania,3qNYR9iRNQZTTMREMJRSO5,MC WM,14D0I0RYqvIorkPL2EWoQh,0.0666,0.923,0,0.0568,9,0.965,-1.151,0.0116,0.000518,0.796,133.095
Quem Mandou Tu Terminar?,1RSWzEMOSq5JWJEjF9N3A2,36,199505,Quem Mandou Tu Terminar?,68sk8yVSJXBHLG9gyPV908,MC Kekel,2ZXnTEyYopSLCDiz5Z0XIf,0.0465,0.445,0,0.14,11,0.81,-5.621,0.0121,0.0,0.572,129.896
Amar Amei,1kNVJQEkobOlyfbctPZ4fs,63,217845,Amar Amei,0lacTEhgEnhJEgbgzUqyos,Mc Don Juan,7Lmrb6KcIzfkmgbtokjsAL,0.0792,0.817,0,0.073,1,0.675,-5.197,0.488,0.0,0.493,129.979
Cara Bacana,4BjPsq3MXBNo4Qxg40igEr,60,232727,Cara Bacana,6FlnkV8m1dKziisyqFtXMU,MC G15,3Nipsl6GVwwGyeAk0J29C6,0.0641,0.725,1,0.0816,4,0.599,-2.578,0.0711,0.0,0.512,87.838
Isso Que É Vida,28e03ZN13QbBNWIlWh0gJ8,10,183222,Isso Que É Vida,7pxtnNSSavYIRxC3pqvkYq,MC D'Marco,7vRmbXLSzYpTYWTyzt4ROu,0.0563,0.962,0,0.0607,4,0.969,-4.123,0.747,0.0,0.758,129.965
Provocar,28SWsF1IQxfc9bP5yua35K,68,168138,Provocar,332UyyUgVxTrm29u44ZvtO,Lexa,0jTDeBJQr3unrK29LklnAv,0.0528,0.688,0,0.052,8,0.682,-4.854,0.182,0.0,0.826,134.067
Popotão Grandão,75E2xyRjYAsmjfDeAwdW0D,59,132922,Popotão Grandão,0DWDEZ0R8mkCVvVZJXOIcN,Mc Neguinho do ITR,6TxINSxeDX9C70nAiJZoVA,0.0672,0.862,1,0.0741,6,0.974,-7.373,0.651,0.00272,0.365,130.023
Paralisa,4G1i3FrLYRge4Z2ubJiOW3,56,141375,Paralisa,38jxpWtR5o7oXMb4vguiYZ,MC Loma e As Gêmeas Lacração,6tdM5Njlln7nWkonCppW0u,0.0916,0.971,1,0.0896,2,0.848,-1.055,0.0498,0.000891,0.934,160.015
Não sou obrigada,0nkDm27DGppCSk8dnGtvPa,75,148340,Não sou obrigada,3tPNupBNXriclh9KYZOmyJ,POCAH,11iQCRz636WFdHj42qxAF6,0.141,0.963,0,0.145,6,0.819,-2.896,0.356,0.0,0.951,153.963
Ao Som do 150,2nCKTSg3tWkfth4TSYBVzy,63,119612,Ao Som do 150,0NnlEaVeimova4vnBMhkGl,Mc Rebecca,5MS6HieNmKxzkAM8amE8sr,0.334,0.959,1,0.165,9,0.897,-3.782,0.522,0.0,0.796,155.043
Vem amor,5rRi4RW8F99U24EAS2Cdte,62,132000,Vem amor,3Whyw73V0tG6yXD9b8EbX5,Ludmilla,3CDoRporvSjdzTrm99a3gi,0.226,0.689,1,0.135,7,0.62,-2.182,0.133,0.0,0.704,86.453
Rabetão no Chão,4aC48Yffpsw01b7sBJxase,62,179076,Rabetão no Chão,73heX1vPFuABZcMsUDouEB,Mc Th,0bg3fNpRQgZTCAg3Bseyly,0.444,0.582,1,0.0784,3,0.935,-3.423,0.103,0.315,0.35,130.126
Coisa Boa,4SBQSroThFQ98U29IwnJ2g,68,165600,Coisa Boa,2WWKXqWkq4ad0kn0PmeyWJ,Gloria Groove,7rXMvXRnWHaSwnVvPeUUfw,0.202,0.568,1,0.071,11,0.692,-1.154,0.516,0.0,0.973,100.292
Ela É do Tipo,2x8TNY9KwNvD19gVGs4WOP,78,204930,Ela É do Tipo,1hG0rwH2mYAzpWhGEYBRS8,MC Kevin o Chris,2UMj7NCbuqy1yUZmiSYGjJ,0.373,0.633,1,0.228,6,0.632,-6.615,0.945,0.0,0.398,90.695
Onda diferente (feat. Papatinho),2H8ETIUEoN9YMf56X66bxd,77,160900,Kisses,2BjmOAkaoLqsDQXNvOuzLE,Anitta,7FNnA9vBm6EKceENgCGRMb,0.514,0.574,0,0.101,1,0.705,-5.545,0.333,0.0,0.721,75.132
Pau no Seu Cú,10DgH1bg1XEFI0tBMUNcdT,55,124942,Pau no Seu Cú,4bMYH38NiuebqkCdUQ4iE3,Mc Pensador,07VPvLfVXil9J7jIwL2tC4,0.335,0.774,0,0.0728,1,0.776,-4.064,0.74,0.00143,0.857,79.282
Quando a vontade bater (Participação especial de PK Delas),26WpOBpHiIMoBuMEIwtOCH,84,166400,Quando a vontade bater (Participação especial de PK Delas),4xZooRPlL4QKyM0twraCtp,Pk,5xYkM2vMrE23taj6tl7qkm,0.247,0.704,1,0.152,8,0.621,-5.502,0.539,0.0,0.7,149.902
Brota Na Penha,3qG7r3UItaZrwtPPUhNXKX,67,153652,Brota Na Penha,7zFTre2oGkbsJwoq5yVUnC,Mc Livinho,7me0S5Z40qVWj3gzyK8aC3,0.492,0.766,1,0.0734,5,0.572,-9.603,0.207,0.0,0.531,181.809
Sentou e Gostou,6V43u5SCjkfMpxMAXRPifr,78,163253,Sentou e Gostou,6AOEqzfVwc33EyNLLzZRaY,MC JottaPê,5GqnSMX8p2hxqsM6LqDty3,0.397,0.722,1,0.0916,7,0.702,-3.308,0.261,0.000988,0.672,131.453
Hoje Eu Vou Parar Na Gaiola,0IQCOAw9ZAI6WnXIrl481F,75,177093,Hoje Eu Vou Parar Na Gaiola,3j7cpOK1JwMTUEc745P571,Mc Livinho,7me0S5Z40qVWj3gzyK8aC3,0.404,0.844,1,0.0978,2,0.65,-7.153,0.0331,0.0,0.361,89.803
Bola Rebola,1OUPXna2MCgAt3VNmXJBtg,79,193440,Bola Rebola,3p5oLCW4wY9u1TBRiLT1HD,Tropkillaz,5bzWtCkjIAMgN93gLt56SO,0.0593,0.865,0,0.335,5,0.834,-4.538,0.22,0.00609,0.777,129.984
Terremoto,7G2XZhDNHo7SSDWSVxC0UT,72,146276,Terremoto,7q0BEiH1SJeiPDW8xQ0v8i,Anitta,7FNnA9vBm6EKceENgCGRMb,0.0898,0.967,0,0.277,8,0.891,-5.836,0.329,0.0,0.805,95.045
Devagarinho,0aZfIiaO3b2HTNxZ3sv1cg,66,137045,Devagarinho,4gdw60lOahihgNIvaiH1mr,Luísa Sonza,4PzYKhC14sTJNEr0dzoo0d,0.0574,0.823,0,0.189,1,0.797,-6.044,0.309,5.45e-05,0.78,102.057
Favela chegou - Ao vivo,3X4vxzjSiCtmZY2QRumOKW,62,177536,Hello mundo (Ao vivo),3VDQ3Oa1bICtnbII8HowVw,Ludmilla,3CDoRporvSjdzTrm99a3gi,0.231,0.617,0,0.913,1,0.541,-3.722,0.648,5.62e-05,0.973,149.973
Eu Vou pro Baile da Gaiola,7rvW49PvaFKGyfeoxay9Go,61,123219,Eu Vou pro Baile da Gaiola,0yUA3U5CiSfLRJPCvQIrHY,MC Kevin o Chris,2UMj7NCbuqy1yUZmiSYGjJ,0.105,0.642,0,0.0673,4,0.832,-3.212,0.824,0.000372,0.957,152.073
É rave que fala né,69KvEkL28yjwoOtApmB6CL,64,169769,É rave que fala né,2YGKb66ek7ENLJLmPuZMcB,MC Hollywood,5jjAhuJ1IyVRmm4ZsXhsRG,0.313,0.381,1,0.0846,1,0.655,-6.687,0.233,8.49e-06,0.726,149.919
Quem Tem o Dom,2mJOngYlqgfdLMBSxPcJL3,65,174314,Quem Tem o Dom,5b1Q1vXpDhImfuvrpabJZ7,Jerry Smith,6OpOg5HVCc8xVf7OVrd5Fk,0.117,0.958,0,0.108,11,0.807,-2.925,0.498,0.0,0.782,157.953
Só Depois do Carnaval,6HtVFR6WAeJRgYtleNcEE8,67,166666,Só Depois do Carnaval,4UPVYuREwSxXKWtAHlSz7E,Lexa,0jTDeBJQr3unrK29LklnAv,0.0752,0.882,0,0.293,8,0.833,-3.189,0.388,2.39e-05,0.917,143.986
Na Frente do Paredão,7beEc1rSQX8KAsrpV2lVwJ,63,144928,Na Frente do Paredão,3YkLIzSWqqupdTLFsu3MZy,Dani Russo,3hO9no9q7NErmoSlsAjJ2r,0.19,0.714,0,0.0907,11,0.763,-6.671,0.113,0.00015,0.813,94.197
YoYo,161tk6AjNHvS8LC7Y4MHur,70,156521,YoYo,5M87gFqfyCY2IjBtHtOYBl,Gloria Groove,7rXMvXRnWHaSwnVvPeUUfw,0.231,0.713,1,0.0778,11,0.777,-2.108,0.126,0.0,0.735,92.039
Garupa,1HEr5uCRyuuLlVCOB1RiTE,71,128067,Garupa,1aef5smgQjLyJcZjyZ18Ht,Luísa Sonza,4PzYKhC14sTJNEr0dzoo0d,0.0438,0.498,0,0.169,6,0.785,-4.168,0.175,6.25e-05,0.76,101.964
Chama Ela (feat. Pedro Sampaio),14kRWkCWBYfQqILflEcpSJ,81,120200,Chama Ela (feat. Pedro Sampaio),5st5iXtyMBDo6OLBUBqSpW,Lexa,0jTDeBJQr3unrK29LklnAv,0.147,0.964,1,0.0568,6,0.888,-1.933,0.46,9.12e-05,0.841,149.994
EL BAÑO,2vvdTrdryjsl8DmPIMDWZU,71,228138,EL BAÑO,5phDwq3mKZdLiFxyRpgcCV,Enrique Iglesias,7qG3b048QCHVRO5Pv1T5lw,0.0383,0.534,0,0.105,6,0.719,-3.562,0.132,0.0,0.842,90.017
Havana - Remix,3whrwq4DtvucphBPUogRuJ,72,199095,Havana (Remix),3g56eEg5YgMf3LZPHCMOx2,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,0.0321,0.349,1,0.133,2,0.751,-4.036,0.398,2.28e-05,0.579,105.031
Downtown,3Ga6eKrUFf12ouh9Yw3v2D,76,193456,Downtown,1qifX05Cb36CfsIgnhv2Lt,Anitta,7FNnA9vBm6EKceENgCGRMb,0.135,0.619,0,0.068,4,0.775,-4.985,0.18,7.26e-05,0.679,166.008
Mi Gente (feat. Beyoncé),7fwXWKdDNI5IutOMc5OKYw,16,209733,Mi Gente (feat. Beyoncé),0ARVq1kA5eRP4F5VsZsr3m,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,0.0792,0.434,0,0.253,11,0.705,-6.39,0.0249,0.0,0.714,104.996
Reggaetón Lento (Remix),3zoYkqS4y2BsGVShPL2nTE,16,188797,Reggaetón Lento (Remix),3BuyJpIGcVs3apzuuBfohb,CNCO,0eecdvMrqBftK0M1VKhaF4,0.11,0.664,0,0.0993,4,0.527,-3.09,0.154,0.0,0.907,93.813
Por Favor,0Pki3Th0SL5rJ5e6ShUbJJ,5,199066,Por Favor,7kKKiNCsiTzO3grViZpVld,Pitbull,0TnOYISbd1XYRBk9myaseg,0.0926,0.697,1,0.0625,2,0.752,-4.63,0.209,2.64e-06,0.761,98.025
SUBEME LA RADIO REMIX,140ZXTyy731tJdisnQ5ulm,50,207693,SUBEME LA RADIO REMIX,1RpovCJixqU3hmSRnJ5yay,Enrique Iglesias,7qG3b048QCHVRO5Pv1T5lw,0.112,0.586,1,0.0887,0,0.675,-4.043,0.0335,0.0,0.803,91.024
Como Antes (feat. Wisin),5YzA563GXTuwQaRq24z1k5,70,210773,#Update,3tAW0n99Uq2IlvzBsW3tQq,Yandel,0eHQ9o50hj6ZDNBt6Ys1sD,0.172,0.746,0,0.394,1,0.813,-4.278,0.182,0.0,0.876,94.987
Despacito - Remix,5CtI0qwDJkDQGwXD1H1cLb,26,228826,Despacito Feat. Justin Bieber (Remix),3smvpv7CdrhVcGYaNDLOqn,Luis Fonsi,4V8Sr092TqfHkfAA5fXXqG,0.12,0.813,1,0.0924,2,0.694,-4.328,0.229,0.0,0.815,88.931
Hey DJ,209gZgcfLq2aUuu51vOWBl,14,205520,Hey DJ,3spLScHh3MUrplyauEMtWI,CNCO,0eecdvMrqBftK0M1VKhaF4,0.0867,0.433,1,0.389,5,0.792,-5.418,0.0309,0.0,0.819,89.98
Rompe,4Xtlw8oXkIOvzV7crUBKeZ,65,188626,Barrio Fino En Directo,2rNUIqPFIbq5bSH46jHUZy,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,0.108,0.569,0,0.0617,1,0.701,-5.179,0.0793,1.53e-06,0.866,176.041
Gasolina,6jEZLz3YpnEBRpVkv35AmP,79,192600,Barrio Fino (Bonus Track Version),5i2HhIrYyMNQvmsBk9h8Im,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,0.0618,0.753,1,0.0789,0,0.857,-6.499,0.332,1.2e-06,0.801,96.009
Limbo,3pDhN3qB33AOPhQEkUCaWt,73,224693,Prestige,6Hu1DObY1WeKWxHfeaOcFg,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,0.088,0.917,1,0.065,7,0.806,-3.817,0.0838,0.00192,0.875,125.063
Impacto,4jjPvqzUHNYuNEtSJnklwJ,59,185106,El Cartel: The Big Boss,0GarKYA3ebL7sQx7IP2SSt,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,0.0755,0.9,1,0.0398,8,0.794,-5.964,0.00889,0.000145,0.864,100.516
Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,6DRGwsUFQrNerxRexK7KMB,68,194880,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) [Spanish Version],1wajKdkMTSqLpMinU7KNKe,Pitbull,0TnOYISbd1XYRBk9myaseg,0.171,0.505,0,0.108,9,0.694,-3.115,0.0243,3.4e-06,0.957,106.002
Rumba,0cpJucXMnLnNCePuuAy6Gy,0,195346,Inesperado,5CkJ6RLXD5Yo8DTVSgEPVU,Anahí,0TeVa4xdLB8vdzjsvKH6Ri,0.21,0.606,1,0.1,11,0.731,-2.024,0.136,0.0,0.971,117.959
do re mi,6CUBgX8bXC5YQCkdgRHqyg,5,212027,digital druglord,2l3HIzSVnACXyTc2SduFOI,blackbear,2cFrymmkijnjDg9SS92EPM,0.0486,0.169,1,0.125,8,0.745,-6.35,0.00483,1.13e-05,0.595,110.966
Quit (feat. Ariana Grande),4Q5yMlwAfAoitqg4r9oZHN,11,258188,9,0JjoGwsBjce2mgHRliH0VN,Cashmere Cat,2LZDXcxJWgsJfKXZv9a5eG,0.0507,0.125,0,0.103,0,0.365,-7.369,0.103,3.13e-05,0.413,84.746
All Time Low,0SuLAslEMFZAXf0SwY7syi,75,217603,The Human Condition,2jJReDZqTuAxr4R0ItimZc,Jon Bellion,50JJSqHUf2RQ9xsHs0KMHg,0.166,0.501,1,0.0924,0,0.584,-4.259,0.0508,0.0,0.569,89.779
Broken Strings,0y92fmLQn2WwgLKNSjgCTk,1,250653,The Best of Nelly Furtado (International Version),2vCWHXLetotBI8ETx7TICg,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,0.0305,0.33,1,0.106,1,0.558,-4.83,0.0119,0.0,0.723,111.876
Popular,5v0pZ7RuG66LvgnfRZ9sWX,26,162120,Hook Me Up,0o1jl5ZHFcYermdCnHZwDZ,The Veronicas,1dIdBZaaHRW2bDTkHNfWln,0.0928,0.756,1,0.128,2,0.714,-1.455,0.034,1.31e-06,0.953,123.118
"Tokyo Drift (Fast & Furious) - From ""The Fast And The Furious: Tokyo Drift"" Soundtrack",0upFohXrGxIIAjyaJmCkMU,67,255946,Tokyo Drift (Fast & Furious),5SXTscj33KnBUpDyIsZTEf,Teriyaki Boyz,7HBai5xymOxIWoMWvWshe1,0.124,0.936,1,0.0719,6,0.757,-5.321,0.178,4.19e-05,0.892,127.014
Get Low,0r2Bul2NuCViraT2zX1l5j,73,334066,Kings Of Crunk,4htcOW08TqINNLbcSf9esI,Ying Yang Twins,44PA0rCQXikgOWbfY7Fq7m,0.067,0.136,1,0.121,1,0.521,-7.47,0.0301,0.0,0.625,101.019
Bitch Better Have My Money,5lnsCyEKWofnC00U4Ax0ti,16,219305,Bitch Better Have My Money,0L6tzOdcRwb82xMBZ3WZyi,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,0.0621,0.395,1,0.257,1,0.781,-4.981,0.0509,1.94e-06,0.728,102.99
Naughty Girl,0CPLnPUUHh44vAzDSM5ZlR,59,208600,Dangerously In Love,06v9eHnqhMK2tbM2Iz3p0Y,Beyoncé,6vWDO969PvNqNYHIOW5v0m,0.0857,0.643,0,0.102,6,0.735,-8.65,0.239,6.24e-06,0.466,99.973
BO$$,1COvXs6jaykXC73h9OSBVM,67,171413,Reflection (Deluxe),0zAsh6hObeNmFgFPrUiFcP,Fifth Harmony,1l8Fu6IkuTP0U5QetQJ5Xt,0.107,0.736,1,0.0498,9,0.813,-5.224,0.00621,0.0,0.872,103.016
I Hate Everything About You,0M955bMOoilikPXwKLYpoi,72,231480,Three Days Grace,13topfW33NjnACjnRiZBX7,Three Days Grace,2xiIXseIJcq3nG7C8fHeBj,0.0421,0.453,0,0.139,6,0.498,-5.157,0.00461,0.0,0.83,89.342
Bailando - Spanish Version,3LbzMtkyPGcHc6IzyKclFO,56,242426,SEX AND LOVE,1MKFytAg1TXa2KN1ejcEtd,Enrique Iglesias,7qG3b048QCHVRO5Pv1T5lw,0.115,0.959,1,0.0309,7,0.699,-3.51,0.0501,1.81e-06,0.79,90.922
Hey Mama,41UdZo4E9IUgBai73dD8Cf,3,214893,Elephunk (International Version),1bNyYpkDRovmErm4QeDrpJ,The Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,0.232,0.933,0,0.584,4,0.86,-6.345,0.104,1.42e-06,0.866,100.15
London Bridge,32cxjD3ufFrwGlxgOc0mUg,4,241306,The Dutchess Deluxe,1mtWvoEOGCTV112yCmJayi,Fergie,3r17AfJCCUqC9Lf0OAc73G,0.356,0.65,1,0.208,1,0.77,-5.817,0.199,0.0,0.604,90.937
GDFR (feat. Sage the Gemini & Lookas),26rdOwwjC2UnweK3xeS58u,70,190185,My House,5lkNnHVlnCCCV304t89wOH,Flo Rida,0jnsk9HBra6NMjO2oANoPY,0.0734,0.69,1,0.065,5,0.657,-4.036,0.000704,0.00534,0.827,145.889
Scream & Shout,7n6ibfsRHhCb1Ccl9Fg2CZ,13,284413,Scream & Shout,0TbxqNfvk8z1ktpHik61cy,will.i.am,085pc2PYOi8bGKj0PNjekA,0.0596,0.473,1,0.171,0,0.79,-7.443,0.0589,6.55e-05,0.616,130.009
I Hate This Part,7GgUY1TK5etQrJqCVuYWMW,5,218386,Doll Domination,5Wt2zl05S5XoGDEBxWkFdo,The Pussycat Dolls,6wPhSqRtPu1UhRCDX5yaDJ,0.0313,0.521,1,0.262,5,0.756,-4.37,0.0825,0.0,0.619,111.573
Dirrty (feat. Redman),59ZTxQo8rBycIXPLUIKvE2,71,298853,Stripped,2USigX9DhGuAini71XZEEK,Christina Aguilera,1l7ZsJRRS8wlW3WfJfPfNS,0.322,0.436,1,0.339,2,0.64,-3.073,0.107,0.0,0.889,99.931
Ain't Your Mama,2hgzdQdnfWwtdpZbhZlV72,73,218234,Ain't Your Mama,5Bd99eGJKXoRMnqgqWlWmp,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,0.233,0.82,0,0.0654,8,0.757,-5.529,0.0472,9.14e-06,0.678,120.075
Pocketful of Sunshine,1uigwk5hNV84zRd5YQQRTk,64,202906,Pocketful Of Sunshine,6D1YpObdaha620Tm54WbIw,Natasha Bedingfield,7o95ZoZt5ZYn31e9z1Hc0a,0.0454,0.655,0,0.0769,9,0.721,-3.896,0.191,0.0,0.88,110.021
Stronger,4y6c5vMzKKM3KsMbHtjKx5,21,311866,Graduation (UK Version),0EXLFY4NFNx4FlpAlFO7ly,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,0.153,0.49,0,0.408,10,0.617,-7.858,0.00564,0.0,0.717,103.992
Bad Girls,6nzXkCBOhb2mxctNihOqbb,70,227520,Matangi,3dAxXNscIj0p53lBMEziYR,M.I.A.,0QJIPDAEDILuo8AIq3pMuU,0.0594,0.361,1,0.0914,1,0.64,-2.597,0.00129,0.0,0.92,143.434
Look What You Made Me Do,2VjtYe7gpfUi2OkGxR2O2z,10,211859,Look What You Made Me Do,6zOWPakelVDXWeGAiOJXb2,Taylor Swift,06HL4z0CvFAxyc27GXpf02,0.142,0.474,0,0.129,9,0.767,-6.416,0.21,1.12e-05,0.671,128.072
Wolves,7EmGUiUaOSGDnUUQUDrOXC,22,197993,Wolves,2pABD3sfXVajKVXw83WMvT,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,0.0394,0.327,0,0.177,11,0.715,-4.647,0.139,0.0,0.802,124.989
Machika,6MNGxu8MprKGkchUchkJsy,6,181733,Machika,5sReKGrlJlo080HcUESlsQ,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,0.39,0.538,1,0.171,9,0.615,-3.377,0.0524,0.0,0.833,212.117
Natureza Caos - acústica,6UwtV7ynoqspMOfWJcMSbF,37,217000,Natureza Caos (Acústico),3U01whl6jMhQrkNTHmUlDM,Fresno,2sFXe6NbmT3k7Qy4N8fE7f,0.0308,0.412,0,0.27,2,0.596,-7.342,0.0149,0.000122,0.723,89.959
O Sol,3IfctMaf2sfvlSLRa42Cna,50,209000,O Sol,7hFGM13M6f40r78cSfivWY,Vitor Kley,4FGcERJWMg8ENOLixwF71U,0.0256,0.65,0,0.104,6,0.641,-5.641,0.12,0.0,0.623,97.532
Anywhere,7EI6Iki24tBHAMxtb4xQN2,75,215064,Anywhere,3syh4e0H2YnXmzGzP5Rd3G,Rita Ora,5CCwRZC6euC8Odo6y9X8jr,0.0596,0.321,0,0.104,11,0.628,-3.953,0.0364,0.0,0.797,106.93
Ginga (Participação especial de Rincon Sapiência),3RHhNmN9eFeutAzyJ6SqnY,64,180625,Ginga (Participação especial de Rincon Sapiência),5qMS3cSMMEwhMEykSB7GcX,IZA,3zgnrYIltMkgeejmvMCnes,0.319,0.602,0,0.198,11,0.716,-1.131,0.185,0.0,0.972,127.887
Radioactive,6Ep6BzIOB9tz3P4sWqiiAB,18,186813,Night Visions (Deluxe),1vAEF8F0HoRFGiYOEeJXHW,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,0.059,0.21,1,0.671,9,0.473,-3.698,0.119,7.87e-05,0.777,136.249
Love Story,6K1sUckiJLXhsyte2yNFTQ,4,233933,Fearless,2s9WRNoIFC7gxnorPhbQQA,Taylor Swift,06HL4z0CvFAxyc27GXpf02,0.0285,0.34,1,0.206,2,0.62,-5.398,0.0186,0.00011,0.639,119.055
Breathless,3YPchhrSmcwMHl41aToYG1,48,255386,Corinne Bailey Rae,141Mp3P2VKHQMhtkW1DyQg,Corinne Bailey Rae,29WzbAQtDnBJF09es0uddn,0.0387,0.243,1,0.0863,9,0.313,-7.939,0.321,1.82e-06,0.491,178.262
Gasolina,1gLJyv9IKK32JoAYf7rLra,9,192560,Gasolina,4zTSBcm8Al2jMp1eQsqxlL,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,0.0575,0.729,1,0.0643,0,0.853,-6.494,0.331,5.44e-06,0.808,96.02
Shut Up And Drive,3m7Fne4xA0bsKzEaWbNucr,10,212280,Good Girl Gone Bad: Reloaded,1G2ZRwcqN6warfakvcPgEs,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,0.0349,0.74,1,0.197,1,0.735,-4.902,0.00101,0.129,0.826,132.964
Beautiful Liar,2HWWNoWEEEECwZhAiLg7ib,63,199853,B'Day Deluxe Edition,0Zd10MKN5j9KwUST0TdBBB,Beyoncé,6vWDO969PvNqNYHIOW5v0m,0.0703,0.418,1,0.164,8,0.764,-3.74,0.00554,0.000237,0.751,91.977
Day 'N' Nite (Nightmare),60PAzFNW3vAiAiVK6DRJfB,70,221240,Man On The Moon: The End Of Day (Int'l Version),6oPPKtAwNNlkW4wwHfQDfM,Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,0.0653,0.803,0,0.122,11,0.88,-6.359,0.462,7.13e-06,0.443,138.018
Low (feat. T-Pain),0CAfXk7DXMnon4gLudAp7J,81,231400,Mail on Sunday,5j1wrOAOm5KFd17pPiSvle,Flo Rida,0jnsk9HBra6NMjO2oANoPY,0.0791,0.304,0,0.139,10,0.918,-5.64,0.0928,0.0,0.609,128.008
When I Grow Up,7aKOynv41IGU8uiXmpz7ok,8,245680,Doll Domination (Revised International Version),6WGJ3lgccWlOoOQLFyjvBe,The Pussycat Dolls,6wPhSqRtPu1UhRCDX5yaDJ,0.0454,0.34,0,0.382,11,0.673,-5.745,0.00154,0.0,0.686,118.43
Don't Phunk With My Heart,4MtDnnAJ1AtWit10FRmZdW,55,239773,Monkey Business,2szeSQtOcJgRhDXmTS3SIf,The Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,0.0645,0.574,0,0.472,5,0.691,-2.73,0.00877,0.0,0.929,130.899
On The Floor - Radio Edit,7Hv89f7Dpm5Hce1XkBbjQZ,16,230906,On The Floor,2EKXoS58MiZRrNXz3DKxv3,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,0.0932,0.462,1,0.138,11,0.765,-6.306,0.0953,0.0009,0.68,129.998
Light It Up (feat. Nyla & Fuse ODG) - Remix,4kCmfCnNjca59NowllKhzV,8,166138,Light It Up (feat. Nyla & Fuse ODG [Remix]),0XXiwtRCIbzSsKlgqZRqwG,Major Lazer,738wLrAtLtCtFOLvQBXOXp,0.0696,0.757,0,0.233,9,0.736,-3.782,0.0369,0.000736,0.879,107.976
This Is America,0b9oOr2ZgvyQu88wzixux9,78,225773,This Is America,7arx9qPJexCsDz67El4qvk,Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,0.137,0.549,1,0.354,5,0.854,-6.159,0.117,0.0,0.463,120.024
